Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total,Ano,Cidade,Regiao
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Valentim Gentil,São José do Rio Preto
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Valentim Gentil,São José do Rio Preto
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Valentim Gentil,São José do Rio Preto
Nº DE FLAGRANTES LAVRADOS,2.0,2.0,2.0,...,...,...,...,...,...,...,...,...,6.0,2020,Valentim Gentil,São José do Rio Preto
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Valentim Gentil,São José do Rio Preto
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Valentim Gentil,São José do Rio Preto
Nº DE PESSOAS PRESAS EM FLAGRANTE,6.0,3.0,2.0,...,...,...,...,...,...,...,...,...,11.0,2020,Valentim Gentil,São José do Rio Preto
Nº DE PESSOAS PRESAS POR MANDADO,2.0,8.0,2.0,...,...,...,...,...,...,...,...,...,12.0,2020,Valentim Gentil,São José do Rio Preto
Nº DE PRISÕES EFETUADAS,4.0,10.0,4.0,...,...,...,...,...,...,...,...,...,18.0,2020,Valentim Gentil,São José do Rio Preto
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Valentim Gentil,São José do Rio Preto
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,17.0,23.0,28.0,...,...,...,...,...,...,...,...,...,68.0,2020,Valentim Gentil,São José do Rio Preto
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Vitória Brasil,São José do Rio Preto
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Vitória Brasil,São José do Rio Preto
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Vitória Brasil,São José do Rio Preto
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Vitória Brasil,São José do Rio Preto
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Vitória Brasil,São José do Rio Preto
Nº DE FLAGRANTES LAVRADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Vitória Brasil,São José do Rio Preto
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Vitória Brasil,São José do Rio Preto
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Vitória Brasil,São José do Rio Preto
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Vitória Brasil,São José do Rio Preto
Nº DE PESSOAS PRESAS POR MANDADO,1.0,3.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Vitória Brasil,São José do Rio Preto
Nº DE PRISÕES EFETUADAS,1.0,3.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Vitória Brasil,São José do Rio Preto
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Vitória Brasil,São José do Rio Preto
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,3.0,0.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Vitória Brasil,São José do Rio Preto
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,3.0,5.0,0.0,...,...,...,...,...,...,...,...,...,8.0,2020,Votuporanga,São José do Rio Preto
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,11.0,11.0,10.0,...,...,...,...,...,...,...,...,...,32.0,2020,Votuporanga,São José do Rio Preto
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Votuporanga,São José do Rio Preto
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Votuporanga,São José do Rio Preto
Nº DE ARMAS DE FOGO APREENDIDAS,2.0,0.0,5.0,...,...,...,...,...,...,...,...,...,7.0,2020,Votuporanga,São José do Rio Preto
Nº DE FLAGRANTES LAVRADOS,21.0,24.0,28.0,...,...,...,...,...,...,...,...,...,73.0,2020,Votuporanga,São José do Rio Preto
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,5.0,2.0,...,...,...,...,...,...,...,...,...,8.0,2020,Votuporanga,São José do Rio Preto
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Votuporanga,São José do Rio Preto
Nº DE PESSOAS PRESAS EM FLAGRANTE,28.0,30.0,30.0,...,...,...,...,...,...,...,...,...,88.0,2020,Votuporanga,São José do Rio Preto
Nº DE PESSOAS PRESAS POR MANDADO,11.0,33.0,21.0,...,...,...,...,...,...,...,...,...,65.0,2020,Votuporanga,São José do Rio Preto
Nº DE PRISÕES EFETUADAS,32.0,57.0,49.0,...,...,...,...,...,...,...,...,...,138.0,2020,Votuporanga,São José do Rio Preto
Nº DE VEÍCULOS RECUPERADOS,2.0,9.0,6.0,...,...,...,...,...,...,...,...,...,17.0,2020,Votuporanga,São José do Rio Preto
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,118.0,70.0,116.0,...,...,...,...,...,...,...,...,...,304.0,2020,Votuporanga,São José do Rio Preto
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Zacarias,São José do Rio Preto
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Zacarias,São José do Rio Preto
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Zacarias,São José do Rio Preto
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Zacarias,São José do Rio Preto
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Zacarias,São José do Rio Preto
Nº DE FLAGRANTES LAVRADOS,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Zacarias,São José do Rio Preto
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Zacarias,São José do Rio Preto
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Zacarias,São José do Rio Preto
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,0.0,3.0,...,...,...,...,...,...,...,...,...,3.0,2020,Zacarias,São José do Rio Preto
Nº DE PESSOAS PRESAS POR MANDADO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Zacarias,São José do Rio Preto
Nº DE PRISÕES EFETUADAS,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Zacarias,São José do Rio Preto
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Zacarias,São José do Rio Preto
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,1.0,4.0,7.0,...,...,...,...,...,...,...,...,...,12.0,2020,Zacarias,São José do Rio Preto
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Barra do Turvo,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Barra do Turvo,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Barra do Turvo,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Barra do Turvo,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Barra do Turvo,Santos
Nº DE FLAGRANTES LAVRADOS,0.0,2.0,4.0,...,...,...,...,...,...,...,...,...,6.0,2020,Barra do Turvo,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Barra do Turvo,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Barra do Turvo,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,2.0,5.0,...,...,...,...,...,...,...,...,...,7.0,2020,Barra do Turvo,Santos
Nº DE PESSOAS PRESAS POR MANDADO,0.0,3.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Barra do Turvo,Santos
Nº DE PRISÕES EFETUADAS,0.0,5.0,4.0,...,...,...,...,...,...,...,...,...,9.0,2020,Barra do Turvo,Santos
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Barra do Turvo,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,10.0,9.0,8.0,...,...,...,...,...,...,...,...,...,27.0,2020,Barra do Turvo,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,11.0,10.0,1.0,...,...,...,...,...,...,...,...,...,22.0,2020,Bertioga,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,9.0,10.0,5.0,...,...,...,...,...,...,...,...,...,24.0,2020,Bertioga,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),2.0,3.0,1.0,...,...,...,...,...,...,...,...,...,6.0,2020,Bertioga,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Bertioga,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,1.0,1.0,5.0,...,...,...,...,...,...,...,...,...,7.0,2020,Bertioga,Santos
Nº DE FLAGRANTES LAVRADOS,23.0,16.0,13.0,...,...,...,...,...,...,...,...,...,52.0,2020,Bertioga,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,7.0,3.0,2.0,...,...,...,...,...,...,...,...,...,12.0,2020,Bertioga,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Bertioga,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,23.0,18.0,16.0,...,...,...,...,...,...,...,...,...,57.0,2020,Bertioga,Santos
Nº DE PESSOAS PRESAS POR MANDADO,25.0,2.0,3.0,...,...,...,...,...,...,...,...,...,30.0,2020,Bertioga,Santos
Nº DE PRISÕES EFETUADAS,48.0,20.0,19.0,...,...,...,...,...,...,...,...,...,87.0,2020,Bertioga,Santos
Nº DE VEÍCULOS RECUPERADOS,7.0,2.0,3.0,...,...,...,...,...,...,...,...,...,12.0,2020,Bertioga,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,47.0,51.0,40.0,...,...,...,...,...,...,...,...,...,138.0,2020,Bertioga,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,8.0,3.0,5.0,...,...,...,...,...,...,...,...,...,16.0,2020,Cajati,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,6.0,2.0,3.0,...,...,...,...,...,...,...,...,...,11.0,2020,Cajati,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cajati,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Cajati,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Cajati,Santos
Nº DE FLAGRANTES LAVRADOS,4.0,3.0,6.0,...,...,...,...,...,...,...,...,...,13.0,2020,Cajati,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,4.0,1.0,2.0,...,...,...,...,...,...,...,...,...,7.0,2020,Cajati,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,1.0,0.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Cajati,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,4.0,3.0,8.0,...,...,...,...,...,...,...,...,...,15.0,2020,Cajati,Santos
Nº DE PESSOAS PRESAS POR MANDADO,13.0,7.0,2.0,...,...,...,...,...,...,...,...,...,22.0,2020,Cajati,Santos
Nº DE PRISÕES EFETUADAS,17.0,10.0,8.0,...,...,...,...,...,...,...,...,...,35.0,2020,Cajati,Santos
Nº DE VEÍCULOS RECUPERADOS,1.0,1.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Cajati,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,22.0,17.0,15.0,...,...,...,...,...,...,...,...,...,54.0,2020,Cajati,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,2.0,1.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Cananéia,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,3.0,1.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Cananéia,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cananéia,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,2.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Cananéia,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,2.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Cananéia,Santos
Nº DE FLAGRANTES LAVRADOS,9.0,5.0,5.0,...,...,...,...,...,...,...,...,...,19.0,2020,Cananéia,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Cananéia,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,1.0,1.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Cananéia,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,10.0,5.0,7.0,...,...,...,...,...,...,...,...,...,22.0,2020,Cananéia,Santos
Nº DE PESSOAS PRESAS POR MANDADO,3.0,1.0,2.0,...,...,...,...,...,...,...,...,...,6.0,2020,Cananéia,Santos
Nº DE PRISÕES EFETUADAS,12.0,6.0,7.0,...,...,...,...,...,...,...,...,...,25.0,2020,Cananéia,Santos
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cananéia,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,36.0,34.0,19.0,...,...,...,...,...,...,...,...,...,89.0,2020,Cananéia,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,1.0,2.0,0.0,...,...,...,...,...,...,...,...,...,3.0,2020,Cubatão,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,9.0,4.0,1.0,...,...,...,...,...,...,...,...,...,14.0,2020,Cubatão,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Cubatão,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,Cubatão,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,5.0,9.0,5.0,...,...,...,...,...,...,...,...,...,19.0,2020,Cubatão,Santos
Nº DE FLAGRANTES LAVRADOS,24.0,17.0,14.0,...,...,...,...,...,...,...,...,...,55.0,2020,Cubatão,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Cubatão,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Cubatão,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,26.0,20.0,18.0,...,...,...,...,...,...,...,...,...,64.0,2020,Cubatão,Santos
Nº DE PESSOAS PRESAS POR MANDADO,44.0,16.0,5.0,...,...,...,...,...,...,...,...,...,65.0,2020,Cubatão,Santos
Nº DE PRISÕES EFETUADAS,68.0,33.0,23.0,...,...,...,...,...,...,...,...,...,124.0,2020,Cubatão,Santos
Nº DE VEÍCULOS RECUPERADOS,14.0,20.0,8.0,...,...,...,...,...,...,...,...,...,42.0,2020,Cubatão,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,66.0,82.0,50.0,...,...,...,...,...,...,...,...,...,198.0,2020,Cubatão,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,2.0,0.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Eldorado,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Eldorado,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Eldorado,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,2.0,1.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Eldorado,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,4.0,2.0,2.0,...,...,...,...,...,...,...,...,...,8.0,2020,Eldorado,Santos
Nº DE FLAGRANTES LAVRADOS,3.0,1.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Eldorado,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Eldorado,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Eldorado,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,4.0,1.0,1.0,...,...,...,...,...,...,...,...,...,6.0,2020,Eldorado,Santos
Nº DE PESSOAS PRESAS POR MANDADO,7.0,5.0,0.0,...,...,...,...,...,...,...,...,...,12.0,2020,Eldorado,Santos
Nº DE PRISÕES EFETUADAS,10.0,6.0,1.0,...,...,...,...,...,...,...,...,...,17.0,2020,Eldorado,Santos
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Eldorado,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,23.0,16.0,9.0,...,...,...,...,...,...,...,...,...,48.0,2020,Eldorado,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,6.0,12.0,3.0,...,...,...,...,...,...,...,...,...,21.0,2020,Guarujá,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,43.0,20.0,10.0,...,...,...,...,...,...,...,...,...,73.0,2020,Guarujá,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),2.0,4.0,2.0,...,...,...,...,...,...,...,...,...,8.0,2020,Guarujá,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,3.0,1.0,3.0,...,...,...,...,...,...,...,...,...,7.0,2020,Guarujá,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,11.0,26.0,4.0,...,...,...,...,...,...,...,...,...,41.0,2020,Guarujá,Santos
Nº DE FLAGRANTES LAVRADOS,58.0,48.0,43.0,...,...,...,...,...,...,...,...,...,149.0,2020,Guarujá,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,20.0,12.0,15.0,...,...,...,...,...,...,...,...,...,47.0,2020,Guarujá,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Guarujá,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,65.0,59.0,46.0,...,...,...,...,...,...,...,...,...,170.0,2020,Guarujá,Santos
Nº DE PESSOAS PRESAS POR MANDADO,52.0,41.0,24.0,...,...,...,...,...,...,...,...,...,117.0,2020,Guarujá,Santos
Nº DE PRISÕES EFETUADAS,111.0,87.0,67.0,...,...,...,...,...,...,...,...,...,265.0,2020,Guarujá,Santos
Nº DE VEÍCULOS RECUPERADOS,31.0,15.0,17.0,...,...,...,...,...,...,...,...,...,63.0,2020,Guarujá,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,163.0,187.0,135.0,...,...,...,...,...,...,...,...,...,485.0,2020,Guarujá,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,5.0,8.0,0.0,...,...,...,...,...,...,...,...,...,13.0,2020,Iguape,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,10.0,6.0,7.0,...,...,...,...,...,...,...,...,...,23.0,2020,Iguape,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Iguape,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,3.0,1.0,...,...,...,...,...,...,...,...,...,4.0,2020,Iguape,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,9.0,10.0,1.0,...,...,...,...,...,...,...,...,...,20.0,2020,Iguape,Santos
Nº DE FLAGRANTES LAVRADOS,8.0,12.0,13.0,...,...,...,...,...,...,...,...,...,33.0,2020,Iguape,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,5.0,1.0,1.0,...,...,...,...,...,...,...,...,...,7.0,2020,Iguape,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iguape,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,9.0,15.0,20.0,...,...,...,...,...,...,...,...,...,44.0,2020,Iguape,Santos
Nº DE PESSOAS PRESAS POR MANDADO,8.0,8.0,2.0,...,...,...,...,...,...,...,...,...,18.0,2020,Iguape,Santos
Nº DE PRISÕES EFETUADAS,16.0,20.0,15.0,...,...,...,...,...,...,...,...,...,51.0,2020,Iguape,Santos
Nº DE VEÍCULOS RECUPERADOS,3.0,1.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Iguape,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,45.0,48.0,44.0,...,...,...,...,...,...,...,...,...,137.0,2020,Iguape,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,16.0,6.0,0.0,...,...,...,...,...,...,...,...,...,22.0,2020,Ilha Comprida,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,8.0,5.0,3.0,...,...,...,...,...,...,...,...,...,16.0,2020,Ilha Comprida,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ilha Comprida,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Ilha Comprida,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ilha Comprida,Santos
Nº DE FLAGRANTES LAVRADOS,11.0,15.0,6.0,...,...,...,...,...,...,...,...,...,32.0,2020,Ilha Comprida,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Ilha Comprida,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ilha Comprida,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,14.0,16.0,6.0,...,...,...,...,...,...,...,...,...,36.0,2020,Ilha Comprida,Santos
Nº DE PESSOAS PRESAS POR MANDADO,8.0,8.0,3.0,...,...,...,...,...,...,...,...,...,19.0,2020,Ilha Comprida,Santos
Nº DE PRISÕES EFETUADAS,18.0,23.0,9.0,...,...,...,...,...,...,...,...,...,50.0,2020,Ilha Comprida,Santos
Nº DE VEÍCULOS RECUPERADOS,3.0,6.0,3.0,...,...,...,...,...,...,...,...,...,12.0,2020,Ilha Comprida,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,37.0,45.0,28.0,...,...,...,...,...,...,...,...,...,110.0,2020,Ilha Comprida,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iporanga,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iporanga,Santos
OCORRÊNCIAS DE APREENSÃO DE ENTORPECENTES(1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iporanga,Santos
OCORRÊNCIAS DE PORTE ILEGAL DE ARMA,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Iporanga,Santos
Nº DE ARMAS DE FOGO APREENDIDAS,0.0,4.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Iporanga,Santos
Nº DE FLAGRANTES LAVRADOS,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Iporanga,Santos
Nº DE INFRATORES APREENDIDOS EM FLAGRANTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iporanga,Santos
Nº DE INFRATORES APREENDIDOS POR MANDADO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iporanga,Santos
Nº DE PESSOAS PRESAS EM FLAGRANTE,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Iporanga,Santos
Nº DE PESSOAS PRESAS POR MANDADO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Iporanga,Santos
Nº DE PRISÕES EFETUADAS,0.0,2.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Iporanga,Santos
Nº DE VEÍCULOS RECUPERADOS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Iporanga,Santos
TOT. DE INQUÉRITOS POLICIAIS INSTAURADOS,3.0,1.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Iporanga,Santos
OCORRÊNCIAS DE PORTE DE ENTORPECENTES,12.0,19.0,1.0,...,...,...,...,...,...,...,...,...,32.0,2020,Itanhaém,Santos
OCORRÊNCIAS DE TRÁFICO DE ENTORPECENTES,11.0,13.0,7.0,...,...,...,...,...,...,...,...,...,31.0,2020,Itanhaém,Santos
