Natureza,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total,Ano,Cidade,Regiao
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Reginópolis,Bauru
TOTAL DE ESTUPRO (4),0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Reginópolis,Bauru
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Reginópolis,Bauru
ESTUPRO DE VULNERÁVEL,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Reginópolis,Bauru
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Reginópolis,Bauru
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Reginópolis,Bauru
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Reginópolis,Bauru
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Reginópolis,Bauru
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Reginópolis,Bauru
FURTO - OUTROS,5.0,0.0,2.0,...,...,...,...,...,...,...,...,...,7.0,2020,Reginópolis,Bauru
FURTO DE VEÍCULO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Reginópolis,Bauru
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
LESÃO CORPORAL DOLOSA,3.0,1.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Ribeirão do Sul,Bauru
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,1.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Ribeirão do Sul,Bauru
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
TOTAL DE ESTUPRO (4),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Ribeirão do Sul,Bauru
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
ESTUPRO DE VULNERÁVEL,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Ribeirão do Sul,Bauru
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
FURTO - OUTROS,2.0,1.0,2.0,...,...,...,...,...,...,...,...,...,5.0,2020,Ribeirão do Sul,Bauru
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Ribeirão do Sul,Bauru
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Rinópolis,Bauru
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
LESÃO CORPORAL DOLOSA,3.0,3.0,0.0,...,...,...,...,...,...,...,...,...,6.0,2020,Rinópolis,Bauru
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,2.0,2.0,2.0,...,...,...,...,...,...,...,...,...,6.0,2020,Rinópolis,Bauru
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
TOTAL DE ESTUPRO (4),0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Rinópolis,Bauru
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
ESTUPRO DE VULNERÁVEL,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Rinópolis,Bauru
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
FURTO - OUTROS,2.0,0.0,5.0,...,...,...,...,...,...,...,...,...,7.0,2020,Rinópolis,Bauru
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Rinópolis,Bauru
HOMICÍDIO DOLOSO (2),0.0,1.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Sabino,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,1.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Sabino,Bauru
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
LESÃO CORPORAL DOLOSA,3.0,2.0,0.0,...,...,...,...,...,...,...,...,...,5.0,2020,Sabino,Bauru
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
FURTO - OUTROS,6.0,8.0,6.0,...,...,...,...,...,...,...,...,...,20.0,2020,Sabino,Bauru
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Sabino,Bauru
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
LESÃO CORPORAL DOLOSA,6.0,8.0,3.0,...,...,...,...,...,...,...,...,...,17.0,2020,Salto Grande,Bauru
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Salto Grande,Bauru
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
TOTAL DE ESTUPRO (4),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Salto Grande,Bauru
ESTUPRO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Salto Grande,Bauru
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Salto Grande,Bauru
FURTO - OUTROS,6.0,3.0,5.0,...,...,...,...,...,...,...,...,...,14.0,2020,Salto Grande,Bauru
FURTO DE VEÍCULO,0.0,2.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Salto Grande,Bauru
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Santa Cruz do Rio Pardo,Bauru
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
TENTATIVA DE HOMICÍDIO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Santa Cruz do Rio Pardo,Bauru
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
LESÃO CORPORAL DOLOSA,18.0,3.0,33.0,...,...,...,...,...,...,...,...,...,54.0,2020,Santa Cruz do Rio Pardo,Bauru
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5.0,1.0,13.0,...,...,...,...,...,...,...,...,...,19.0,2020,Santa Cruz do Rio Pardo,Bauru
LESÃO CORPORAL CULPOSA - OUTRAS,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Santa Cruz do Rio Pardo,Bauru
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
TOTAL DE ESTUPRO (4),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Santa Cruz do Rio Pardo,Bauru
ESTUPRO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Santa Cruz do Rio Pardo,Bauru
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
TOTAL DE ROUBO - OUTROS (1),1.0,0.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Santa Cruz do Rio Pardo,Bauru
ROUBO - OUTROS,1.0,0.0,1.0,...,...,...,...,...,...,...,...,...,2.0,2020,Santa Cruz do Rio Pardo,Bauru
ROUBO DE VEÍCULO,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Santa Cruz do Rio Pardo,Bauru
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Santa Cruz do Rio Pardo,Bauru
ROUBO DE CARGA,0.0,0.0,1.0,...,...,...,...,...,...,...,...,...,1.0,2020,Santa Cruz do Rio Pardo,Bauru
FURTO - OUTROS,85.0,32.0,27.0,...,...,...,...,...,...,...,...,...,144.0,2020,Santa Cruz do Rio Pardo,Bauru
FURTO DE VEÍCULO,4.0,5.0,2.0,...,...,...,...,...,...,...,...,...,11.0,2020,Santa Cruz do Rio Pardo,Bauru
HOMICÍDIO DOLOSO (2),0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,São Pedro do Turvo,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,São Pedro do Turvo,Bauru
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
LESÃO CORPORAL DOLOSA,5.0,2.0,4.0,...,...,...,...,...,...,...,...,...,11.0,2020,São Pedro do Turvo,Bauru
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,São Pedro do Turvo,Bauru
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
TOTAL DE ESTUPRO (4),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
ESTUPRO DE VULNERÁVEL,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,São Pedro do Turvo,Bauru
ROUBO - OUTROS,0.0,0.0,2.0,...,...,...,...,...,...,...,...,...,2.0,2020,São Pedro do Turvo,Bauru
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,São Pedro do Turvo,Bauru
FURTO - OUTROS,3.0,1.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,São Pedro do Turvo,Bauru
FURTO DE VEÍCULO,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,São Pedro do Turvo,Bauru
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
TENTATIVA DE HOMICÍDIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
LESÃO CORPORAL DOLOSA,1.0,3.0,1.0,...,...,...,...,...,...,...,...,...,5.0,2020,Timburi,Bauru
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
TOTAL DE ESTUPRO (4),1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Timburi,Bauru
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
ESTUPRO DE VULNERÁVEL,1.0,0.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Timburi,Bauru
TOTAL DE ROUBO - OUTROS (1),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
ROUBO - OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
FURTO - OUTROS,3.0,1.0,0.0,...,...,...,...,...,...,...,...,...,4.0,2020,Timburi,Bauru
FURTO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Timburi,Bauru
HOMICÍDIO DOLOSO (2),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
HOMICÍDIO CULPOSO OUTROS,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
TENTATIVA DE HOMICÍDIO,0.0,1.0,0.0,...,...,...,...,...,...,...,...,...,1.0,2020,Tupã,Bauru
LESÃO CORPORAL SEGUIDA DE MORTE,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
LESÃO CORPORAL DOLOSA,21.0,14.0,16.0,...,...,...,...,...,...,...,...,...,51.0,2020,Tupã,Bauru
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18.0,18.0,20.0,...,...,...,...,...,...,...,...,...,56.0,2020,Tupã,Bauru
LESÃO CORPORAL CULPOSA - OUTRAS,0.0,2.0,1.0,...,...,...,...,...,...,...,...,...,3.0,2020,Tupã,Bauru
LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
Nº DE VÍTIMAS EM LATROCÍNIO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
TOTAL DE ESTUPRO (4),1.0,0.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Tupã,Bauru
ESTUPRO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
ESTUPRO DE VULNERÁVEL,1.0,0.0,2.0,...,...,...,...,...,...,...,...,...,3.0,2020,Tupã,Bauru
TOTAL DE ROUBO - OUTROS (1),1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Tupã,Bauru
ROUBO - OUTROS,1.0,1.0,0.0,...,...,...,...,...,...,...,...,...,2.0,2020,Tupã,Bauru
ROUBO DE VEÍCULO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
ROUBO A BANCO,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
ROUBO DE CARGA,0.0,0.0,0.0,...,...,...,...,...,...,...,...,...,0.0,2020,Tupã,Bauru
FURTO - OUTROS,34.0,34.0,36.0,...,...,...,...,...,...,...,...,...,104.0,2020,Tupã,Bauru
FURTO DE VEÍCULO,2.0,1.0,3.0,...,...,...,...,...,...,...,...,...,6.0,2020,Tupã,Bauru
